DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Croatia,2022,403.680,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Croatia,2023,135.658,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Hungary,2022,1044.884,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Hungary,2023,954.342,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Ireland,2022,21.659,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Ireland,2023,281.578,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Italy,2022,3696.202,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Italy,2023,4406.837,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Lithuania,2022,736.681,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Lithuania,2023,595.847,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Luxembourg,2022,473.523,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Luxembourg,2023,447.325,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Latvia,2022,198.756,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Latvia,2023,69.148,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Moldova,2022,314.445,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Montenegro,2022,-11.574,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,North Macedonia,2022,121.455,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Malta,2022,54.969,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Malta,2023,53.493,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Netherlands,2022,-366.844,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Netherlands,2023,-486.632,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Norway,2022,-1076.576,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Poland,2022,-144.223,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Poland,2023,321.331,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Portugal,2022,795.651,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Portugal,2023,879.890,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Romania,2022,105.234,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Romania,2023,-259.534,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Serbia,2022,236.526,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Sweden,2022,-2856.320,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Sweden,2023,-2449.871,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Slovenia,2022,124.326,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Slovenia,2023,-129.474,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Slovakia,2022,121.410,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Slovakia,2023,-294.239,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Türkiye,2022,234.381,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2022,47.166,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Albania,2022,38.139,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Austria,2022,6889.755,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Austria,2023,5892.842,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,201.419,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Belgium,2022,12972.740,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Belgium,2023,12247.446,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2022,2325.298,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2023,2172.268,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Czechia,2022,6341.654,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Czechia,2023,5756.472,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Germany,2022,66763.198,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Germany,2023,64061.598,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Denmark,2022,1453.690,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Denmark,2023,1328.602,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Estonia,2022,347.091,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Estonia,2023,269.104,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Greece,2022,4403.664,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Greece,2023,3973.111,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Spain,2022,28352.671,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Spain,2023,25341.795,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,294360.834,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,273037.768,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Finland,2022,1105.834,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Finland,2023,1289.538,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,France,2022,33227.883,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,France,2023,29282.595,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Georgia,2022,2885.479,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Croatia,2022,2132.856,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Croatia,2023,2288.773,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Hungary,2022,7902.816,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Hungary,2023,7063.478,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Ireland,2022,4459.267,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Ireland,2023,4139.344,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Italy,2022,56103.940,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Italy,2023,50329.516,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2022,1281.434,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2023,1247.892,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2022,526.001,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2023,492.898,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Latvia,2022,691.798,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Latvia,2023,686.138,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Moldova,2022,629.110,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2022,239.696,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Malta,2022,322.792,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Malta,2023,339.205,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2022,23440.105,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2023,22390.434,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Norway,2022,4031.575,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Poland,2022,15044.001,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Poland,2023,15763.142,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Portugal,2022,4818.007,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Portugal,2023,3819.058,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Romania,2022,8349.351,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Romania,2023,7838.458,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Serbia,2022,2315.305,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Sweden,2022,629.637,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Sweden,2023,754.889,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2022,683.544,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2023,659.420,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2022,3791.807,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2023,3609.752,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2022,41978.815,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Austria,2022,3.469,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Austria,2023,2.640,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Belgium,2022,292.795,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Belgium,2023,228.309,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Bulgaria,2022,64.551,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Bulgaria,2023,66.094,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Czechia,2022,20.547,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Czechia,2023,9.826,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Germany,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Germany,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Denmark,2022,2.438,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Denmark,2023,2.721,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Estonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Estonia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Greece,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Greece,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Spain,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Spain,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,895.799,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,726.733,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Finland,2022,133.544,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Finland,2023,128.752,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,France,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,France,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Georgia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Croatia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Croatia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Hungary,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Hungary,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Ireland,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Ireland,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Italy,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Italy,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Lithuania,2022,97.228,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Lithuania,2023,74.573,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Luxembourg,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Luxembourg,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Latvia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Latvia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Moldova,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,North Macedonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Malta,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Malta,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Netherlands,2022,257.313,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Netherlands,2023,191.820,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Norway,2022,200.785,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Poland,2022,22.362,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Poland,2023,20.541,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Portugal,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Portugal,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Romania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Romania,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Serbia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Sweden,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Sweden,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Slovenia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Slovenia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Slovakia,2022,1.552,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Slovakia,2023,1.457,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Türkiye,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Heat,Thousand tonnes of oil equivalent,Kosovo*,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Austria,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Austria,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Belgium,2022,10697.551,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Belgium,2023,7925.203,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Bulgaria,2022,4289.729,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Bulgaria,2023,4218.004,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Gross available energy,Nuclear heat,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
