DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Czechia,2020,162.631,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Czechia,2021,166.902,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Czechia,2022,184.173,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Czechia,2023,133.168,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Germany,2020,4030.840,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Germany,2021,3867.185,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Germany,2022,3612.028,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Germany,2023,3204.445,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Denmark,2020,1190.949,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Denmark,2021,1268.573,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Denmark,2022,1268.866,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Denmark,2023,1161.783,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Estonia,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Estonia,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Estonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Estonia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Greece,2020,6.684,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Greece,2021,4.059,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Greece,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Greece,2023,2.604,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Spain,2020,41.616,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Spain,2021,34.046,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Spain,2022,29.478,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Spain,2023,23.465,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,41234.516,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,37940.782,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,34914.002,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,29358.697,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Finland,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Finland,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Finland,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Finland,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,France,2020,15.573,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,France,2021,19.990,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,France,2022,17.797,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,France,2023,15.848,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Georgia,2020,7.655,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Georgia,2021,13.776,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Georgia,2022,12.549,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Croatia,2020,705.067,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Croatia,2021,623.543,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Croatia,2022,628.129,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Croatia,2023,610.922,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Hungary,2020,1320.357,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Hungary,2021,1178.396,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Hungary,2022,1180.482,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Hungary,2023,1237.984,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Ireland,2020,1662.887,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Ireland,2021,1255.610,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Ireland,2022,1162.319,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Ireland,2023,932.917,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Iceland,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Iceland,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Italy,2020,3287.226,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Italy,2021,2607.871,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Italy,2022,2543.838,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Italy,2023,2215.059,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Latvia,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Latvia,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Latvia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Latvia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Moldova,2020,0.006,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Moldova,2021,0.039,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Moldova,2022,0.062,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Malta,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Malta,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Malta,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Malta,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2020,17278.475,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2021,15497.442,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2022,12882.317,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2023,8472.236,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Norway,2020,98038.579,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Norway,2021,100810.046,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Norway,2022,109189.667,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Poland,2020,3396.441,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Poland,2021,3339.874,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Poland,2022,3271.170,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Poland,2023,3157.595,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Portugal,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Portugal,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Portugal,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Portugal,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Romania,2020,7391.506,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Romania,2021,7425.354,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Romania,2022,7524.135,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Romania,2023,7652.169,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Serbia,2020,325.300,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Serbia,2021,288.346,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Serbia,2022,261.088,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Sweden,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Sweden,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Sweden,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Sweden,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2020,4.586,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2021,4.342,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2022,3.698,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2023,3.828,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2020,54.687,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2021,48.818,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2022,46.411,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2023,41.853,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2020,362.932,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2021,324.406,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2022,312.383,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Ukraine,2020,15855.786,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Albania,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Albania,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Albania,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Austria,2020,3.437,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Austria,2021,4.044,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Austria,2022,3.469,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Austria,2023,2.640,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Belgium,2020,321.945,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Belgium,2021,316.763,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Belgium,2022,292.795,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Belgium,2023,228.309,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bulgaria,2020,64.050,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bulgaria,2021,60.852,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bulgaria,2022,64.551,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Bulgaria,2023,66.094,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Cyprus,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Cyprus,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Czechia,2020,21.417,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Czechia,2021,21.684,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Czechia,2022,19.990,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Czechia,2023,9.340,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Germany,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Germany,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Germany,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Germany,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Denmark,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Denmark,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Denmark,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Denmark,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Estonia,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Estonia,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Estonia,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Estonia,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Greece,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Greece,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Greece,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Greece,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Spain,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Spain,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Spain,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Spain,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,1102.926,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,1098.269,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,891.252,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,722.069,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Finland,2020,138.440,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Finland,2021,139.906,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Finland,2022,133.544,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Finland,2023,128.752,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,France,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,France,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,France,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,France,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Primary production,Heat,Thousand tonnes of oil equivalent,Georgia,2020,0.000,
