DATAFLOW,LAST UPDATE,freq,nrg_bal,siec,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Portugal,2021,4068.856,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Portugal,2022,4184.343,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Portugal,2023,4259.650,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Romania,2020,3785.421,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Romania,2021,3959.437,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Romania,2022,3674.145,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Romania,2023,3564.477,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Serbia,2020,2397.302,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Serbia,2021,2510.720,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Serbia,2022,2491.876,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Sweden,2020,10574.807,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Sweden,2021,10965.692,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Sweden,2022,10513.328,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Sweden,2023,10345.400,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovenia,2020,1113.599,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovenia,2021,1157.233,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovenia,2022,1121.401,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovenia,2023,1063.532,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovakia,2020,2047.549,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovakia,2021,2196.819,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovakia,2022,1966.466,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Slovakia,2023,1829.149,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Türkiye,2020,22246.320,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Türkiye,2021,24298.134,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Türkiye,2022,24271.700,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2020,420.799,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2021,498.885,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Electricity,Thousand tonnes of oil equivalent,Kosovo*,2022,491.283,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2020,6.479,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2021,6.479,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Albania,2022,5.900,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2020,4687.580,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2021,4943.786,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2022,4364.865,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Austria,2023,3867.703,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2020,125.194,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2021,157.696,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bosnia and Herzegovina,2022,155.869,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2020,9080.929,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2021,10154.994,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2022,8319.208,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Belgium,2023,8120.323,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2020,1162.107,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2021,1316.819,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2022,1110.782,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Bulgaria,2023,1017.167,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Cyprus,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2020,5158.445,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2021,5502.155,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2022,4716.529,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Czechia,2023,4206.734,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2020,52063.999,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2021,57149.148,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2022,49720.475,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Germany,2023,46477.319,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2020,1507.889,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2021,1632.773,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2022,1321.688,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Denmark,2023,1312.904,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2020,249.087,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2021,264.844,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2022,178.315,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Estonia,2023,161.530,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2020,1097.870,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2021,1177.282,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2022,1182.180,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Greece,2023,1074.175,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2020,14614.761,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2021,15515.609,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2022,13222.706,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Spain,2023,12845.507,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2020,194936.923,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2021,214753.888,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2022,184390.342,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,European Union - 27 countries (from 2020),2023,172379.053,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2020,702.909,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2021,773.015,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2022,620.184,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Finland,2023,551.896,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2020,26468.555,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2021,28855.805,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2022,24688.037,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,France,2023,22610.994,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2020,1100.120,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2021,1163.156,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2022,1048.174,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Croatia,2023,1015.936,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2020,5689.875,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2021,6084.179,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2022,5195.077,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Hungary,2023,4513.478,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Ireland,2020,1950.099,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Ireland,2021,1938.341,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Ireland,2022,1800.224,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Ireland,2023,1655.465,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Iceland,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2020,31807.236,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2021,36585.104,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2022,31572.198,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Italy,2023,29468.679,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2020,582.797,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2021,647.936,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2022,585.775,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Lithuania,2023,572.448,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2020,564.292,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2021,607.539,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2022,478.472,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Luxembourg,2023,459.127,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2020,322.927,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2021,351.489,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2022,297.519,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Latvia,2023,277.729,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Moldova,2020,439.638,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Moldova,2021,532.911,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Moldova,2022,397.377,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Montenegro,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2020,43.948,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2021,52.462,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,North Macedonia,2022,43.289,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Malta,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Malta,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Malta,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Malta,2023,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2020,15926.083,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2021,17145.223,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2022,13867.788,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Netherlands,2023,12737.230,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Norway,2020,376.497,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Norway,2021,402.708,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Norway,2022,377.420,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Poland,2020,9182.373,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Poland,2021,10746.286,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Poland,2022,9635.343,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Poland,2023,9700.186,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Portugal,2020,1692.837,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Portugal,2021,1871.611,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Portugal,2022,1696.235,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Portugal,2023,1644.312,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Romania,2020,5846.885,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Romania,2021,6550.678,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Romania,2022,5379.734,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Romania,2023,5001.074,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Serbia,2020,845.900,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Serbia,2021,1092.014,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Serbia,2022,1133.034,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Sweden,2020,471.085,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Sweden,2021,458.477,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Sweden,2022,385.063,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Sweden,2023,312.369,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2020,579.049,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2021,616.623,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2022,555.025,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovenia,2023,522.941,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2020,2427.134,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2021,2701.016,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2022,2448.746,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Slovakia,2023,2251.827,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2020,25983.330,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2021,29030.877,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Türkiye,2022,29065.270,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2020,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2021,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Natural gas,Thousand tonnes of oil equivalent,Kosovo*,2022,0.000,
ESTAT:NRG_BAL_S(1.0),16/12/24 23:00:00,Annual,Final consumption - energy use,Heat,Thousand tonnes of oil equivalent,Albania,2020,0.000,
